horizon_minutes,result_type,cost_bps,capacity_quote,event_count,mean_net_return,median_net_return,win_rate,t_stat
15,top10_sweep,8,50000,1476,-0.0013738745993754783,-0.0013646972372287256,0.03523035230352303,-68.06381584601495
15,top10_sweep,12,50000,1476,-0.001773874599375478,-0.0017646972372287256,0.01964769647696477,-87.88041799498974
15,top10_sweep,4,100000,200,-0.001380557057880688,-0.00134848353843284,0.03,-25.845199127202292
15,top10_sweep,8,100000,200,-0.0017805570578806878,-0.0017484835384328399,0.01,-33.333538411600315
15,top10_sweep,12,100000,200,-0.0021805570578806877,-0.0021484835384328396,0.005,-40.821877695998346
15,bootstrap_draw,8,10000,8918,-0.0010673644973661937,,,
15,bootstrap_draw,8,10000,8918,-0.001032236192013059,,,
15,bootstrap_draw,8,10000,8918,-0.0010482768258438535,,,
15,bootstrap_draw,8,10000,8918,-0.001056610738500677,,,
15,bootstrap_draw,8,10000,8918,-0.0010374779594490941,,,
15,bootstrap_draw,8,10000,8918,-0.0010439981593785407,,,
15,bootstrap_draw,8,10000,8918,-0.001067700568962598,,,
15,bootstrap_draw,8,10000,8918,-0.0010497615175417468,,,
15,bootstrap_draw,8,10000,8918,-0.0010463333464197123,,,
15,bootstrap_draw,8,10000,8918,-0.0010557531462913028,,,
15,bootstrap_draw,8,10000,8918,-0.0010472824529622242,,,
15,bootstrap_draw,8,10000,8918,-0.0010558292712480762,,,
15,bootstrap_draw,8,10000,8918,-0.0010424393070400907,,,
15,bootstrap_draw,8,10000,8918,-0.0010442366028086908,,,
15,bootstrap_draw,8,10000,8918,-0.0010710304957196794,,,
15,bootstrap_draw,8,10000,8918,-0.001044327899236217,,,
15,bootstrap_draw,8,10000,8918,-0.001059011852657921,,,
15,bootstrap_draw,8,10000,8918,-0.001060741443775754,,,
15,bootstrap_draw,8,10000,8918,-0.0010320202438188306,,,
15,bootstrap_draw,8,10000,8918,-0.0010499493668352927,,,
15,bootstrap_draw,8,10000,8918,-0.0010473412375809408,,,
15,bootstrap_draw,8,10000,8918,-0.0010605268526411105,,,
15,bootstrap_draw,8,10000,8918,-0.0010412266090002332,,,
15,bootstrap_draw,8,10000,8918,-0.0010542759172099518,,,
15,bootstrap_draw,8,10000,8918,-0.0010481013461472685,,,
15,bootstrap_draw,8,10000,8918,-0.0010697111205787329,,,
15,bootstrap_draw,8,10000,8918,-0.0010534505509365178,,,
15,bootstrap_draw,8,10000,8918,-0.0010380906480025789,,,
15,bootstrap_draw,8,10000,8918,-0.0010615812349092483,,,
15,bootstrap_draw,8,10000,8918,-0.0010431739363539509,,,
15,bootstrap_draw,8,10000,8918,-0.001038799649990444,,,
15,bootstrap_draw,8,10000,8918,-0.001037511655872834,,,
15,bootstrap_draw,8,10000,8918,-0.0010610619043147755,,,
15,bootstrap_draw,8,10000,8918,-0.0010367606010458744,,,
15,bootstrap_draw,8,10000,8918,-0.0010465552676508741,,,
15,bootstrap_draw,8,10000,8918,-0.0010565540038596159,,,
15,bootstrap_draw,8,10000,8918,-0.0010573667205924574,,,
15,bootstrap_draw,8,10000,8918,-0.001061279468879956,,,
15,bootstrap_draw,8,10000,8918,-0.001057099747746683,,,
15,bootstrap_draw,8,10000,8918,-0.00106894313033726,,,
15,bootstrap_draw,8,10000,8918,-0.001054386065595261,,,
15,bootstrap_draw,8,10000,8918,-0.0010482163663338843,,,
15,bootstrap_draw,8,10000,8918,-0.0010632662132183052,,,
15,bootstrap_draw,8,10000,8918,-0.0010484866208130704,,,
15,bootstrap_draw,8,10000,8918,-0.0010634389740718521,,,
15,bootstrap_draw,8,10000,8918,-0.0010498506587905305,,,
15,bootstrap_draw,8,10000,8918,-0.0010668676644698548,,,
15,bootstrap_draw,8,10000,8918,-0.0010579236318831575,,,
15,bootstrap_draw,8,10000,8918,-0.0010542636601159913,,,
15,bootstrap_draw,8,10000,8918,-0.0010605735079123354,,,
15,bootstrap_draw,8,10000,8918,-0.001061033369830826,,,
15,bootstrap_draw,8,10000,8918,-0.0010466243878053177,,,
15,bootstrap_draw,8,10000,8918,-0.001039460225220333,,,
15,bootstrap_draw,8,10000,8918,-0.0010578540375313472,,,
15,bootstrap_draw,8,10000,8918,-0.0010578548465774236,,,
15,bootstrap_draw,8,10000,8918,-0.0010468730823778606,,,
15,bootstrap_draw,8,10000,8918,-0.0010687186771932556,,,
15,bootstrap_draw,8,10000,8918,-0.0010488640075900471,,,
15,bootstrap_draw,8,10000,8918,-0.001047592749752359,,,
15,bootstrap_draw,8,10000,8918,-0.0010579755343535213,,,
15,bootstrap_draw,8,10000,8918,-0.0010393096797023692,,,
15,bootstrap_draw,8,10000,8918,-0.0010627219777745293,,,
15,bootstrap_draw,8,10000,8918,-0.0010592571598938504,,,
15,bootstrap_draw,8,10000,8918,-0.0010440248606142055,,,
15,bootstrap_draw,8,10000,8918,-0.0010611147410069916,,,
15,bootstrap_draw,8,10000,8918,-0.0010437256859129069,,,
15,bootstrap_draw,8,10000,8918,-0.0010638456891018996,,,
15,bootstrap_draw,8,10000,8918,-0.0010469407120867703,,,
15,bootstrap_draw,8,10000,8918,-0.0010438814915972358,,,
15,bootstrap_draw,8,10000,8918,-0.0010435755900568063,,,
15,bootstrap_draw,8,10000,8918,-0.0010422996248581587,,,
15,bootstrap_draw,8,10000,8918,-0.0010567313142825477,,,
15,bootstrap_draw,8,10000,8918,-0.0010489406452010733,,,
15,bootstrap_draw,8,10000,8918,-0.0010578624809159261,,,
15,bootstrap_draw,8,10000,8918,-0.001040054635798686,,,
15,bootstrap_draw,8,10000,8918,-0.0010433363353938418,,,
15,bootstrap_draw,8,10000,8918,-0.0010650480066775082,,,
15,bootstrap_draw,8,10000,8918,-0.0010370120146557785,,,
15,bootstrap_draw,8,10000,8918,-0.0010476474028981008,,,
15,bootstrap_draw,8,10000,8918,-0.001049130218423642,,,
15,bootstrap_draw,8,10000,8918,-0.001048966335188382,,,
15,bootstrap_draw,8,10000,8918,-0.0010606654529161416,,,
15,bootstrap_draw,8,10000,8918,-0.0010590676954205776,,,
15,bootstrap_draw,8,10000,8918,-0.001033727088511147,,,
15,bootstrap_draw,8,10000,8918,-0.0010291324810141353,,,
15,bootstrap_draw,8,10000,8918,-0.0010683496143615492,,,
15,bootstrap_draw,8,10000,8918,-0.0010519803503639576,,,
15,bootstrap_draw,8,10000,8918,-0.0010491618841941353,,,
15,bootstrap_draw,8,10000,8918,-0.0010314186479205192,,,
15,bootstrap_draw,8,10000,8918,-0.0010471939514505048,,,
15,bootstrap_draw,8,10000,8918,-0.001014061026494506,,,
15,bootstrap_draw,8,10000,8918,-0.0010577618653101653,,,
15,bootstrap_draw,8,10000,8918,-0.0010415419820897192,,,
15,bootstrap_draw,8,10000,8918,-0.001056833857419207,,,
15,bootstrap_draw,8,10000,8918,-0.0010574497324146112,,,
15,bootstrap_draw,8,10000,8918,-0.0010622273734253202,,,
15,bootstrap_draw,8,10000,8918,-0.0010584578314833495,,,
15,bootstrap_draw,8,10000,8918,-0.0010514469591279161,,,
15,bootstrap_draw,8,10000,8918,-0.001056832672399535,,,
15,bootstrap_draw,8,10000,8918,-0.0010538318357763232,,,
15,bootstrap_draw,8,10000,8918,-0.0010562338036880393,,,
15,bootstrap_draw,8,10000,8918,-0.0010505652574325176,,,
15,bootstrap_draw,8,10000,8918,-0.0010591426008336778,,,
15,bootstrap_draw,8,10000,8918,-0.0010458330329845686,,,
15,bootstrap_draw,8,10000,8918,-0.001042974542062415,,,
15,bootstrap_draw,8,10000,8918,-0.0010600552943335572,,,
15,bootstrap_draw,8,10000,8918,-0.0010342185801110182,,,
15,bootstrap_draw,8,10000,8918,-0.0010471661024248965,,,
15,bootstrap_draw,8,10000,8918,-0.0010464760208693737,,,
15,bootstrap_draw,8,10000,8918,-0.0010598032948195542,,,
15,bootstrap_draw,8,10000,8918,-0.0010683493181000766,,,
15,bootstrap_draw,8,10000,8918,-0.0010393398917283713,,,
15,bootstrap_draw,8,10000,8918,-0.0010417880629634577,,,
15,bootstrap_draw,8,10000,8918,-0.0010557199522454996,,,
15,bootstrap_draw,8,10000,8918,-0.0010532684031956474,,,
15,bootstrap_draw,8,10000,8918,-0.0010664916642382737,,,
15,bootstrap_draw,8,10000,8918,-0.0010561870621492893,,,
15,bootstrap_draw,8,10000,8918,-0.0010503862160479711,,,
15,bootstrap_draw,8,10000,8918,-0.0010582304753328975,,,
15,bootstrap_draw,8,10000,8918,-0.0010506393917719251,,,
15,bootstrap_draw,8,10000,8918,-0.0010566317331165806,,,
15,bootstrap_draw,8,10000,8918,-0.0010453707237871681,,,
15,bootstrap_draw,8,10000,8918,-0.0010440736914166635,,,
15,bootstrap_draw,8,10000,8918,-0.0010494252226418393,,,
15,bootstrap_draw,8,10000,8918,-0.0010379950250067988,,,
15,bootstrap_draw,8,10000,8918,-0.0010659538168728913,,,
15,bootstrap_draw,8,10000,8918,-0.0010638824146101766,,,
15,bootstrap_draw,8,10000,8918,-0.0010718693344223395,,,
15,bootstrap_draw,8,10000,8918,-0.0010455732108497833,,,
15,bootstrap_draw,8,10000,8918,-0.0010369037399597207,,,
15,bootstrap_draw,8,10000,8918,-0.0010591000688603535,,,
15,bootstrap_draw,8,10000,8918,-0.0010529114622089804,,,
15,bootstrap_draw,8,10000,8918,-0.001066853397828192,,,
15,bootstrap_draw,8,10000,8918,-0.001014823345281645,,,
15,bootstrap_draw,8,10000,8918,-0.001058519264524045,,,
15,bootstrap_draw,8,10000,8918,-0.001045031888956526,,,
15,bootstrap_draw,8,10000,8918,-0.0010578682266886344,,,
15,bootstrap_draw,8,10000,8918,-0.0010463058970040075,,,
15,bootstrap_draw,8,10000,8918,-0.0010744784080711234,,,
15,bootstrap_draw,8,10000,8918,-0.001046454970640992,,,
15,bootstrap_draw,8,10000,8918,-0.0010629028345780984,,,
15,bootstrap_draw,8,10000,8918,-0.0010436735540681535,,,
15,bootstrap_draw,8,10000,8918,-0.0010636923633257367,,,
15,bootstrap_draw,8,10000,8918,-0.001041278120223286,,,
15,bootstrap_draw,8,10000,8918,-0.0010506791242444952,,,
15,bootstrap_draw,8,10000,8918,-0.0010456046732629691,,,
15,bootstrap_draw,8,10000,8918,-0.0010498053639085543,,,
15,bootstrap_draw,8,10000,8918,-0.0010687878981834264,,,
15,bootstrap_draw,8,10000,8918,-0.0010548037803604596,,,
15,bootstrap_draw,8,10000,8918,-0.0010474705484214877,,,
15,bootstrap_draw,8,10000,8918,-0.0010724217900825847,,,
15,bootstrap_draw,8,10000,8918,-0.0010530549919519226,,,
15,bootstrap_draw,8,10000,8918,-0.0010373002341498704,,,
15,bootstrap_draw,8,10000,8918,-0.001059306962399558,,,
15,bootstrap_draw,8,10000,8918,-0.0010525745825284668,,,
15,bootstrap_draw,8,10000,8918,-0.0010427650635760706,,,
15,bootstrap_draw,8,10000,8918,-0.0010457669518193918,,,
15,bootstrap_draw,8,10000,8918,-0.001046080333254476,,,
15,bootstrap_draw,8,10000,8918,-0.0010572426628536625,,,
15,bootstrap_draw,8,10000,8918,-0.0010554687874400417,,,
15,bootstrap_draw,8,10000,8918,-0.0010661052563756322,,,
15,bootstrap_draw,8,10000,8918,-0.0010440219097078618,,,
15,bootstrap_draw,8,10000,8918,-0.0010433270145725898,,,
15,bootstrap_draw,8,10000,8918,-0.001042525158371852,,,
15,bootstrap_draw,8,10000,8918,-0.0010559567244276778,,,
15,bootstrap_draw,8,10000,8918,-0.0010458813705040023,,,
15,bootstrap_draw,8,10000,8918,-0.0010450741369750563,,,
15,bootstrap_draw,8,10000,8918,-0.0010260737083865224,,,
15,bootstrap_draw,8,10000,8918,-0.0010740761437715758,,,
15,bootstrap_draw,8,10000,8918,-0.001048830542516723,,,
15,bootstrap_draw,8,10000,8918,-0.0010522902741166183,,,
15,bootstrap_draw,8,10000,8918,-0.0010517909788756716,,,
15,bootstrap_draw,8,10000,8918,-0.0010578151979450715,,,
15,bootstrap_draw,8,10000,8918,-0.0010627272957366902,,,
15,bootstrap_draw,8,10000,8918,-0.0010490607044031986,,,
15,bootstrap_draw,8,10000,8918,-0.0010448771124961708,,,
15,bootstrap_draw,8,10000,8918,-0.0010516058245849907,,,
15,bootstrap_draw,8,10000,8918,-0.001053640378980829,,,
15,bootstrap_draw,8,10000,8918,-0.0010535834023696047,,,
15,bootstrap_draw,8,10000,8918,-0.0010603524898105047,,,
15,bootstrap_draw,8,10000,8918,-0.0010554531540790666,,,
15,bootstrap_draw,8,10000,8918,-0.0010525858254411583,,,
15,bootstrap_draw,8,10000,8918,-0.0010536623938666016,,,
15,bootstrap_draw,8,10000,8918,-0.0010576243668495668,,,
15,bootstrap_draw,8,10000,8918,-0.0010530513259735764,,,
15,bootstrap_draw,8,10000,8918,-0.0010601248805149806,,,
15,bootstrap_draw,8,10000,8918,-0.0010569210996254973,,,
15,bootstrap_draw,8,10000,8918,-0.0010510375529335524,,,
15,bootstrap_draw,8,10000,8918,-0.00104502550048483,,,
15,bootstrap_draw,8,10000,8918,-0.001051049745135801,,,
15,bootstrap_draw,8,10000,8918,-0.0010542353007020817,,,
15,bootstrap_draw,8,10000,8918,-0.00104877760804332,,,
15,bootstrap_draw,8,10000,8918,-0.0010623558767093313,,,
15,bootstrap_draw,8,10000,8918,-0.0010662260281091905,,,
15,bootstrap_draw,8,10000,8918,-0.0010504507597192214,,,
15,bootstrap_draw,8,10000,8918,-0.001024685250902143,,,
15,bootstrap_draw,8,10000,8918,-0.0010535763524847641,,,
15,bootstrap_draw,8,10000,8918,-0.001059515910402261,,,
15,bootstrap_draw,8,10000,8918,-0.0010476798576756214,,,
15,bootstrap_draw,8,10000,8918,-0.0010430558107611349,,,
15,bootstrap_draw,8,10000,8918,-0.0010589950983032781,,,
15,bootstrap_draw,8,10000,8918,-0.0010603868520504664,,,
15,bootstrap_draw,8,10000,8918,-0.001041472373525415,,,
15,bootstrap_draw,8,10000,8918,-0.0010425675277766575,,,
15,bootstrap_draw,8,10000,8918,-0.0010622954558671186,,,
15,bootstrap_draw,8,10000,8918,-0.0010435455069273316,,,
15,bootstrap_draw,8,10000,8918,-0.0010544661927463358,,,
15,bootstrap_draw,8,10000,8918,-0.001054381499747251,,,
15,bootstrap_draw,8,10000,8918,-0.0010505646155518787,,,
15,bootstrap_draw,8,10000,8918,-0.001043385655481838,,,
15,bootstrap_draw,8,10000,8918,-0.0010598389708212721,,,
15,bootstrap_draw,8,10000,8918,-0.001055009265825469,,,
15,bootstrap_draw,8,10000,8918,-0.0010570667103083293,,,
15,bootstrap_draw,8,10000,8918,-0.0010580765937845114,,,
15,bootstrap_draw,8,10000,8918,-0.0010586881131385288,,,
15,bootstrap_draw,8,10000,8918,-0.0010458964930216827,,,
15,bootstrap_draw,8,10000,8918,-0.0010516085980540612,,,
15,bootstrap_draw,8,10000,8918,-0.001052336646058623,,,
15,bootstrap_draw,8,10000,8918,-0.0010272990018203932,,,
15,bootstrap_draw,8,10000,8918,-0.0010495756749625423,,,
15,bootstrap_draw,8,10000,8918,-0.0010502510631581598,,,
15,bootstrap_draw,8,10000,8918,-0.0010511810899986491,,,
15,bootstrap_draw,8,10000,8918,-0.0010442992648478915,,,
15,bootstrap_draw,8,10000,8918,-0.0010389878808832736,,,
15,bootstrap_draw,8,10000,8918,-0.0010515560095114133,,,
15,bootstrap_draw,8,10000,8918,-0.0010385668458405678,,,
15,bootstrap_draw,8,10000,8918,-0.0010396620641259327,,,
15,bootstrap_draw,8,10000,8918,-0.0010488645071761499,,,
15,bootstrap_draw,8,10000,8918,-0.0010468863025371678,,,
15,bootstrap_draw,8,10000,8918,-0.0010538866629885904,,,
15,bootstrap_draw,8,10000,8918,-0.001067851223454525,,,
15,bootstrap_draw,8,10000,8918,-0.0010544333558497865,,,
15,bootstrap_draw,8,10000,8918,-0.0010515129200334998,,,
15,bootstrap_draw,8,10000,8918,-0.001035355478001764,,,
15,bootstrap_draw,8,10000,8918,-0.0010738918471027777,,,
15,bootstrap_draw,8,10000,8918,-0.001045877277881101,,,
15,bootstrap_draw,8,10000,8918,-0.001035296978461731,,,
15,bootstrap_draw,8,10000,8918,-0.001032703321220946,,,
15,bootstrap_draw,8,10000,8918,-0.0010433511043300757,,,
15,bootstrap_draw,8,10000,8918,-0.0010420452291061222,,,
15,bootstrap_draw,8,10000,8918,-0.0010519090922545698,,,
15,bootstrap_draw,8,10000,8918,-0.0010501151150278676,,,
15,bootstrap_draw,8,10000,8918,-0.001065124300010605,,,
15,bootstrap_draw,8,10000,8918,-0.0010612053946832674,,,
15,bootstrap_draw,8,10000,8918,-0.0010494478995446278,,,
15,bootstrap_draw,8,10000,8918,-0.0010402196726053143,,,
15,bootstrap_draw,8,10000,8918,-0.0010518271274462785,,,
15,bootstrap_draw,8,10000,8918,-0.0010617399683206007,,,
15,bootstrap_draw,8,10000,8918,-0.001050963429117394,,,
15,bootstrap_draw,8,10000,8918,-0.0010479483469051781,,,
15,bootstrap_draw,8,10000,8918,-0.0010424115963165676,,,
15,bootstrap_draw,8,10000,8918,-0.0010626752377827944,,,
15,bootstrap_draw,8,10000,8918,-0.0010530355866359008,,,
15,bootstrap_draw,8,10000,8918,-0.0010723033850918654,,,
15,bootstrap_draw,8,10000,8918,-0.0010561555840701417,,,
15,bootstrap_draw,8,10000,8918,-0.001049543282715188,,,
15,bootstrap_draw,8,10000,8918,-0.0010611147067564124,,,
15,bootstrap_draw,8,10000,8918,-0.0010459772016672632,,,
15,bootstrap_draw,8,10000,8918,-0.001055836042617025,,,
15,bootstrap_draw,8,10000,8918,-0.0010439746754247329,,,
15,bootstrap_draw,8,10000,8918,-0.0010624364816110145,,,
15,bootstrap_draw,8,10000,8918,-0.0010418593210700592,,,
15,bootstrap_draw,8,10000,8918,-0.0010567130476010819,,,
15,bootstrap_draw,8,10000,8918,-0.0010399172191771877,,,
15,bootstrap_draw,8,10000,8918,-0.0010672687781972906,,,
15,bootstrap_draw,8,10000,8918,-0.0010544133674550203,,,
15,bootstrap_draw,8,10000,8918,-0.0010445295614913742,,,
15,bootstrap_draw,8,10000,8918,-0.001057665608330244,,,
15,bootstrap_draw,8,10000,8918,-0.0010557381034980483,,,
15,bootstrap_draw,8,10000,8918,-0.0010455327908419317,,,
15,bootstrap_draw,8,10000,8918,-0.0010545405223266193,,,
15,bootstrap_draw,8,10000,8918,-0.0010461694559964667,,,
15,bootstrap_draw,8,10000,8918,-0.0010511522692121644,,,
15,bootstrap_draw,8,10000,8918,-0.0010448533758401375,,,
15,bootstrap_draw,8,10000,8918,-0.0010673751365064656,,,
15,bootstrap_draw,8,10000,8918,-0.001042703020261358,,,
15,bootstrap_draw,8,10000,8918,-0.0010413696144873287,,,
15,bootstrap_draw,8,10000,8918,-0.0010476289354516021,,,
15,bootstrap_draw,8,10000,8918,-0.0010320663352270834,,,
15,bootstrap_draw,8,10000,8918,-0.0010511584242473054,,,
15,bootstrap_draw,8,10000,8918,-0.0010394709977498905,,,
15,bootstrap_draw,8,10000,8918,-0.0010648926291490209,,,
15,bootstrap_draw,8,10000,8918,-0.0010584344650931997,,,
15,bootstrap_draw,8,10000,8918,-0.0010588839247494925,,,
15,bootstrap_draw,8,10000,8918,-0.00105945214661645,,,
15,bootstrap_draw,8,10000,8918,-0.001063235294516431,,,
15,bootstrap_draw,8,10000,8918,-0.001056175563399169,,,
15,bootstrap_draw,8,10000,8918,-0.0010349644638040735,,,
15,bootstrap_draw,8,10000,8918,-0.0010609821280686024,,,
15,bootstrap_draw,8,10000,8918,-0.0010410005930685385,,,
15,bootstrap_draw,8,10000,8918,-0.0010647432521319808,,,
15,bootstrap_draw,8,10000,8918,-0.0010492596203686391,,,
15,bootstrap_draw,8,10000,8918,-0.0010498727280980153,,,
15,bootstrap_draw,8,10000,8918,-0.0010469887359878165,,,
15,bootstrap_draw,8,10000,8918,-0.001061178594804284,,,
15,bootstrap_draw,8,10000,8918,-0.001044246841446476,,,
15,bootstrap_draw,8,10000,8918,-0.0010504444645910505,,,
15,bootstrap_draw,8,10000,8918,-0.00104325885639687,,,
15,bootstrap_draw,8,10000,8918,-0.0010425911749370098,,,
15,bootstrap_draw,8,10000,8918,-0.0010514786896773701,,,
15,bootstrap_draw,8,10000,8918,-0.0010508719474774128,,,
15,bootstrap_draw,8,10000,8918,-0.0010665406188486385,,,
15,bootstrap_draw,8,10000,8918,-0.0010588583257690072,,,
15,bootstrap_draw,8,10000,8918,-0.0010378161345821356,,,
15,bootstrap_draw,8,10000,8918,-0.001072587964418077,,,
15,bootstrap_draw,8,10000,8918,-0.0010680962054590364,,,
15,bootstrap_draw,8,10000,8918,-0.0010479304531173755,,,
15,bootstrap_draw,8,10000,8918,-0.0010618614121459303,,,
15,bootstrap_draw,8,10000,8918,-0.0010519211489586856,,,
15,bootstrap_draw,8,10000,8918,-0.0010610929960606112,,,
15,bootstrap_draw,8,10000,8918,-0.0010455940557228028,,,
15,bootstrap_draw,8,10000,8918,-0.0010483394037020396,,,
15,bootstrap_draw,8,10000,8918,-0.0010368202742792525,,,
15,bootstrap_draw,8,10000,8918,-0.0010377908441379239,,,
15,bootstrap_draw,8,10000,8918,-0.0010472219529227608,,,
15,bootstrap_draw,8,10000,8918,-0.0010572140298011033,,,
15,bootstrap_draw,8,10000,8918,-0.001048856638263935,,,
15,bootstrap_draw,8,10000,8918,-0.0010531303081351825,,,
15,bootstrap_draw,8,10000,8918,-0.0010578058076280328,,,
15,bootstrap_draw,8,10000,8918,-0.0010551504650092554,,,
15,bootstrap_draw,8,10000,8918,-0.00105386990582318,,,
15,bootstrap_draw,8,10000,8918,-0.0010289922714703278,,,
15,bootstrap_draw,8,10000,8918,-0.0010219932652127989,,,
15,bootstrap_draw,8,10000,8918,-0.0010352588719088833,,,
15,bootstrap_draw,8,10000,8918,-0.0010473489244919904,,,
15,bootstrap_draw,8,10000,8918,-0.0010400960228851344,,,
15,bootstrap_draw,8,10000,8918,-0.00106042363419825,,,
15,bootstrap_draw,8,10000,8918,-0.001050000798976361,,,
15,bootstrap_draw,8,10000,8918,-0.0010487503351112723,,,
15,bootstrap_draw,8,10000,8918,-0.001032000114458751,,,
15,bootstrap_draw,8,10000,8918,-0.0010466559266456253,,,
15,bootstrap_draw,8,10000,8918,-0.00105731306087144,,,
15,bootstrap_draw,8,10000,8918,-0.001037243393509842,,,
15,bootstrap_draw,8,10000,8918,-0.0010359430557241615,,,
15,bootstrap_draw,8,10000,8918,-0.0010490399101280997,,,
15,bootstrap_draw,8,10000,8918,-0.001036230375880298,,,
15,bootstrap_draw,8,10000,8918,-0.0010539717325056118,,,
15,bootstrap_draw,8,10000,8918,-0.0010376157307352507,,,
15,bootstrap_draw,8,10000,8918,-0.0010512381139302688,,,
15,bootstrap_draw,8,10000,8918,-0.001075149447596077,,,
15,bootstrap_draw,8,10000,8918,-0.0010657247440881282,,,
15,bootstrap_draw,8,10000,8918,-0.0010545519720589463,,,
15,bootstrap_draw,8,10000,8918,-0.0010580188134511547,,,
15,bootstrap_draw,8,10000,8918,-0.0010538261647671718,,,
15,bootstrap_draw,8,10000,8918,-0.001048129172707477,,,
15,bootstrap_draw,8,10000,8918,-0.0010659004521346702,,,
15,bootstrap_draw,8,10000,8918,-0.0010528188770939906,,,
15,bootstrap_draw,8,10000,8918,-0.0010460318513329297,,,
15,bootstrap_draw,8,10000,8918,-0.0010274493277380918,,,
15,bootstrap_draw,8,10000,8918,-0.0010736594964418794,,,
15,bootstrap_draw,8,10000,8918,-0.0010634074328616293,,,
15,bootstrap_draw,8,10000,8918,-0.0010651459664876783,,,
15,bootstrap_draw,8,10000,8918,-0.001045112709314115,,,
15,bootstrap_draw,8,10000,8918,-0.0010608206659062775,,,
15,bootstrap_draw,8,10000,8918,-0.0010562395356698319,,,
15,bootstrap_draw,8,10000,8918,-0.0010406434175696925,,,
15,bootstrap_draw,8,10000,8918,-0.0010601726709780822,,,
15,bootstrap_draw,8,10000,8918,-0.0010651354903409276,,,
15,bootstrap_draw,8,10000,8918,-0.0010405249341746928,,,
15,bootstrap_draw,8,10000,8918,-0.0010422527470867898,,,
15,bootstrap_draw,8,10000,8918,-0.0010433005660751824,,,
15,bootstrap_draw,8,10000,8918,-0.0010556656642977092,,,
15,bootstrap_draw,8,10000,8918,-0.0010652265893186029,,,
15,bootstrap_draw,8,10000,8918,-0.001051158485583008,,,
15,bootstrap_draw,8,10000,8918,-0.0010644937860304594,,,
15,bootstrap_draw,8,10000,8918,-0.0010745991251910102,,,
15,bootstrap_draw,8,10000,8918,-0.0010659744406957875,,,
15,bootstrap_draw,8,10000,8918,-0.001054155110521081,,,
15,bootstrap_draw,8,10000,8918,-0.0010517689246128787,,,
15,bootstrap_draw,8,10000,8918,-0.0010582422025804206,,,
15,bootstrap_draw,8,10000,8918,-0.0010627333088737382,,,
15,bootstrap_draw,8,10000,8918,-0.0010472379640312425,,,
15,bootstrap_draw,8,10000,8918,-0.001047270607157048,,,
15,bootstrap_draw,8,10000,8918,-0.0010510407773010456,,,
15,bootstrap_draw,8,10000,8918,-0.0010487743056035571,,,
15,bootstrap_draw,8,10000,8918,-0.0010504669046694905,,,
15,bootstrap_draw,8,10000,8918,-0.001053907729896872,,,
15,bootstrap_draw,8,10000,8918,-0.00105871461121543,,,
15,bootstrap_draw,8,10000,8918,-0.001039880553659228,,,
15,bootstrap_draw,8,10000,8918,-0.0010524958307388298,,,
15,bootstrap_draw,8,10000,8918,-0.0010532263659359309,,,
15,bootstrap_draw,8,10000,8918,-0.001045126000105161,,,
15,bootstrap_draw,8,10000,8918,-0.0010409712179675391,,,
15,bootstrap_draw,8,10000,8918,-0.0010633749187955758,,,
15,bootstrap_draw,8,10000,8918,-0.0010698715305783421,,,
15,bootstrap_draw,8,10000,8918,-0.001056182825210376,,,
15,bootstrap_draw,8,10000,8918,-0.0010534628209143237,,,
15,bootstrap_draw,8,10000,8918,-0.0010710645853958833,,,
15,bootstrap_draw,8,10000,8918,-0.0010480634114199373,,,
15,bootstrap_draw,8,10000,8918,-0.001062773885639476,,,
15,bootstrap_draw,8,10000,8918,-0.001064128661482155,,,
15,bootstrap_draw,8,10000,8918,-0.001049915897290742,,,
15,bootstrap_draw,8,10000,8918,-0.0010479032719236954,,,
15,bootstrap_draw,8,10000,8918,-0.0010461426421365819,,,
15,bootstrap_draw,8,10000,8918,-0.001033502597126083,,,
15,bootstrap_draw,8,10000,8918,-0.001044372965935372,,,
15,bootstrap_draw,8,10000,8918,-0.001048811476382633,,,
15,bootstrap_draw,8,10000,8918,-0.0010598216668494952,,,
15,bootstrap_draw,8,10000,8918,-0.0010462593197299223,,,
15,bootstrap_draw,8,10000,8918,-0.0010355434237767054,,,
15,bootstrap_draw,8,10000,8918,-0.00103678294015597,,,
15,bootstrap_draw,8,10000,8918,-0.0010565582507330918,,,
15,bootstrap_draw,8,10000,8918,-0.0010525377548452283,,,
15,bootstrap_draw,8,10000,8918,-0.0010505783112922144,,,
15,bootstrap_draw,8,10000,8918,-0.0010577583661212032,,,
15,bootstrap_draw,8,10000,8918,-0.0010373699097916645,,,
15,bootstrap_draw,8,10000,8918,-0.0010360673203241308,,,
15,bootstrap_draw,8,10000,8918,-0.0010554923689008503,,,
15,bootstrap_draw,8,10000,8918,-0.0010585400877960204,,,
15,bootstrap_draw,8,10000,8918,-0.0010558617580116207,,,
15,bootstrap_draw,8,10000,8918,-0.0010366704717418766,,,
15,bootstrap_draw,8,10000,8918,-0.001045848904588554,,,
15,bootstrap_draw,8,10000,8918,-0.0010432039686528087,,,
15,bootstrap_draw,8,10000,8918,-0.0010554444671789323,,,
15,bootstrap_draw,8,10000,8918,-0.00105649780661202,,,
15,bootstrap_draw,8,10000,8918,-0.001072819834381499,,,
15,bootstrap_draw,8,10000,8918,-0.001059012271367652,,,
